id,label,left_title,left_authors,left_venue,left_year,right_title,right_authors,right_venue,right_year
6552,0,versant replication : supporting fault-tolerant object databases,"h. stephen au-yeung , c. p. chou , yuh-ming shyy",sigmod conference,1995,join index hierarchies for supporting efficient navigations in object-oriented databases,"zhaohui xie , jiawei han",very large data bases,1994
6553,0,the ecrc multi database system,"heribert schütz , willem jonker",sigmod conference,1995,the prototype of the dare system,"tiziana catarci , giuseppe santucci",international conference on management of data,2001
6554,0,processing complex aggregate queries over data streams,"alin dobra , johannes gehrke , rajeev rastogi , minos n. garofalakis",sigmod conference,2002,continuous queries over data streams,"shivnath babu , jennifer widom",acm sigmod record,2001
6555,1,some issues in design of distributed deductive databases,"nandlal l. sarda , mukesh k. mohania",vldb,1994,some issues in design of distributed deductive databases,"mukesh k. mohania , nandlal l. sarda",very large data bases,1994
6556,0,visdb : a system for visualizing large databases,"hans-peter kriegel , daniel a. keim",sigmod conference,1995,a system for watermarking relational databases,"rakesh agrawal , peter j. haas , jerry kiernan",international conference on management of data,2003
6557,1,panel on next generation database systems wo n't work without semantics !,john mylopoulos,sigmod conference,1998,next generation database systems wo n't work without semantics ! ( panel ),john mylopoulos,international conference on management of data,1998
6558,0,report on first international workshop on real-time database systems,"sang hyuk son , kwei-jay lin , azer bestavros",sigmod record,1996,a database system for real-time event aggregation in telecommunication,"jerry baulier , stephen blott , henry f. korth , abraham silberschatz",very large data bases,1998
6559,0,semcog : an object-based image retrieval system and its visual query interface,"k. selçuk candan , wen-syan li , kyoji hirata , yoshinori hara",sigmod conference,1997,a prototype content-based retrieval system that uses virtual images to save space,"leonard brown , le gruenwald",very large data bases,2001
6560,0,sprint : a scalable parallel classifier for data mining,"john c. shafer , rakesh agrawal , manish mehta",vldb,1996,scalable parallel data mining for association rules,"eui-hong han , george karypis , vipin kumar",international conference on management of data,1997
6561,1,managing large systems with db2 udb,chris eaton,sigmod conference,1998,managing large systems with db2 udb,chris eaton,international conference on management of data,1998
6562,0,research perspectives for time series management systems,"duri schmidt , angelika kotz dittrich , werner dreyer",sigmod record,1994,open object database management systems,jos &#233; a. blakeley,international conference on management of data,1994
6563,0,"watermarking relational data : framework , algorithms and analysis","peter j. haas , rakesh agrawal , jerry kiernan",vldb j.,2003,silkroute : a framework for publishing relational data in xml,"mary fern &#225; ndez , yana kadiyska , dan suciu , atsuyuki morishima , wang-chiew tan",acm transactions on database systems ( tods ),2002
6564,0,reminiscences on influential papers,"james r. hamilton , limsoon wong , kenneth a. ross , laks v. s. lakshmanan",sigmod record,2001,reminiscences on influential papers,kenneth a. ross,acm sigmod record,2002
6565,1,mining frequent patterns without candidate generation,"jian pei , jiawei han , yiwen yin",sigmod conference,2000,mining frequent patterns without candidate generation,"jiawei han , jian pei , yiwen yin",international conference on management of data,2000
6566,0,watermarking relational databases,"rakesh agrawal , jerry kiernan",vldb,2002,enhanced abstract data types in object-relational databases,praveen seshadri,the vldb journal -- the international journal on very large data bases,1998
6567,1,highly concurrent cache consistency for indices in client-server database systems,"michael j. carey , markos zaharioudakis",sigmod conference,1997,highly concurrent cache consistency for indices in client-server database systems,"markos zaharioudakis , michael j. carey",international conference on management of data,1997
6568,0,view maintenance in a warehousing environment,"jennifer widom , hector garcia-molina , yue zhuge , joachim hammer",sigmod conference,1995,on-line warehouse view maintenance,"dallan quass , jennifer widom",international conference on management of data,1997
6569,0,an introduction to spatial database systems,ralf hartmut güting,vldb j.,1994,"olap , relational , and multidimensional database systems",george colliat,acm sigmod record,1996
6570,0,an aspect of query optimization in multidatabase systems ( extended abstract ),"chiang lee , hongjun lu , chia-jung chen",sigmod record,1995,description logics for semantic query optimization in object-oriented database systems,"domenico beneventano , sonia bergamaschi , claudio sartori",acm transactions on database systems ( tods ),2003
6571,0,scalable parallel data mining for association rules,"eui-hong han , vipin kumar , george karypis",sigmod conference,1997,dynamic load balancing for parallel association rule mining on heterogenous pc cluster systems,"masahisa tamura , masaru kitsuregawa",very large data bases,1999
6572,0,the ores temporal database management system,"babis theodoulidis , george karvelis , jayant chaudhary , aziz ait-braham , simon sou , george andrianopoulos",sigmod conference,1994,database systems management and oracle8,c. gregory doherty,international conference on management of data,1998
6573,0,web caching for database applications with oracle web cache,"jordan parker , jesse anton , zheng zeng , lawrence jacobs , tie zhong , xiang liu",sigmod conference,2002,dbcache : database caching for web application servers,"mehmet altinel , qiong luo , sailesh krishnamurthy , c. mohan , hamid pirahesh , bruce g. lindsay , honguk woo , larry brown",international conference on management of data,2002
6574,0,open object database management systems,josé a. blakeley,sigmod conference,1994,on-line reorganization in object databases,"mohana k. lakhamraju , rajeev rastogi , s. seshadri , s. sudarshan",international conference on management of data,2000
6575,0,including group-by in query optimization,"surajit chaudhuri , kyuseok shim",vldb,1994,tree pattern query minimization,"s. amer-yahia , s. cho , l. v. s. lakshmanan , d. srivastava",the vldb journal -- the international journal on very large data bases,2002
6576,0,spire : a progressive content-based spatial image retrieval engine,"chung-sheng li , vittorio castelli , lawrence d. bergman , john r. smith",sigmod conference,2000,a prototype content-based retrieval system that uses virtual images to save space,"leonard brown , le gruenwald",very large data bases,2001
6577,1,indexing multiple sets,"christoph kilger , guido moerkotte",vldb,1994,indexing multiple sets,"christoph kilger , guido moerkotte",very large data bases,1994
6578,0,visionary : a next generation visualization system for databases,michael stonebraker,sigmod conference,2003,vxmlr : a visual xml-relational database system,"aoying zhou , hongjun lu , shihui zheng , yuqi liang , long zhang , wenyun ji , zengping tian",very large data bases,2001
6579,0,managing intra-operator parallelism in parallel database systems,"david j. dewitt , manish mehta",vldb,1995,managing a db2 parallel edition database,gilles fecteau,very large data bases,1995
6580,0,cost-based selection of path expression processing algorithms in object-oriented databases,"zhao-hui tang , georges gardarin , jean-robert gruser",vldb,1996,optimizing queries with universal quantification in object-oriented and object-relational databases,"jens clau &#223; en , alfons kemper , guido moerkotte , klaus peithner",very large data bases,1997
6581,0,the bt-tree : a branched and temporal access method,"david b. lomet , betty salzberg , linan jiang , manuel barrena garcía",vldb,2000,mv3r-tree : a spatio-temporal access method for timestamp and interval queries,"yufei tao , dimitris papadias",very large data bases,2001
6582,0,mining generalized association rules,"ramakrishnan srikant , rakesh agrawal",vldb,1995,parallel mining algorithms for generalized association rules with classification hierarchy,"takahiko shintani , masaru kitsuregawa",international conference on management of data,1998
6583,0,data warehousing and olap for decision support ( tutorial ),"surajit chaudhuri , umeshwar dayal",sigmod conference,1997,data access ( tutorial session ),"jos &#233; a. blakeley , anand deshpande",international conference on management of data,2000
